account_id,month,target_rows,distinct_campaigns,latest_target_date,latest_campaign,latest_channel,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,timezone,clean_recovery,payment_events,recovered_flag
ACC0003198,2026-07,1,1,2026-07-16,CMP0000010,SMS,BRW0008384,PERSONAL,45710.6,93724.5,90,NPA,ACTIVE,UTC,0.0,0,0
ACC0003200,2026-03,2,2,2026-03-27,CMP0000052,VOICE,BRW0008870,AUTO,181710.11,349175.67,5,LOW,CLOSED,UTC,0.0,0,0
ACC0003200,2026-05,1,1,2026-05-17,CMP0000112,SMS,BRW0008870,AUTO,181710.11,349175.67,5,LOW,CLOSED,UTC,0.0,0,0
ACC0003202,2026-02,1,1,2026-02-07,CMP0000111,FIELD,BRW0011119,PERSONAL,746675.33,357061.34,120,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003202,2026-06,3,3,2026-06-17,CMP0000040,SMS,BRW0011119,PERSONAL,746675.33,357061.34,120,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003203,2026-05,1,1,2026-05-01,CMP0000082,SMS,BRW0007394,CREDIT_CARD,573089.21,188583.08,0,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003203,2026-06,1,1,2026-06-19,CMP0000115,SMS,BRW0007394,CREDIT_CARD,573089.21,188583.08,0,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003203,2026-07,1,1,2026-07-03,CMP0000008,SMS,BRW0007394,CREDIT_CARD,573089.21,188583.08,0,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003205,2026-02,1,1,2026-02-02,CMP0000080,SMS,BRW0007846,AUTO,113120.37,666729.17,75,HIGH,CLOSED,Asia/Dubai,48692.71,1,1
ACC0003205,2026-06,1,1,2026-06-08,CMP0000055,VOICE,BRW0007846,AUTO,113120.37,666729.17,75,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0003205,2026-08,1,1,2026-08-02,CMP0000084,WHATSAPP,BRW0007846,AUTO,113120.37,666729.17,75,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0003206,2026-01,1,1,2026-01-07,CMP0000114,FIELD,BRW0005374,CONSUMER,453832.56,214193.46,90,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0003206,2026-05,1,1,2026-05-01,CMP0000004,WHATSAPP,BRW0005374,CONSUMER,453832.56,214193.46,90,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0003207,2026-01,2,2,2026-01-10,CMP0000037,FIELD,BRW0007808,BNPL,565665.21,688916.45,15,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003207,2026-02,1,1,2026-02-11,CMP0000026,SMS,BRW0007808,BNPL,565665.21,688916.45,15,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003207,2026-06,1,1,2026-06-25,CMP0000067,WHATSAPP,BRW0007808,BNPL,565665.21,688916.45,15,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003208,2026-01,1,1,2026-01-09,CMP0000113,SMS,BRW0011977,CREDIT_CARD,90066.28,367134.88,1,NPA,WRITEOFF,UTC,68025.11,1,1
ACC0003208,2026-06,1,1,2026-06-28,CMP0000093,FIELD,BRW0011977,CREDIT_CARD,90066.28,367134.88,1,NPA,WRITEOFF,UTC,0.0,0,0
ACC0003209,2026-03,1,1,2026-03-24,CMP0000106,FIELD,BRW0009915,CREDIT_CARD,433229.31,404457.41,180,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003210,2026-01,1,1,2026-01-19,CMP0000006,WHATSAPP,BRW0009127,BNPL,459219.38,38518.9,75,NPA,PAID,UTC,0.0,0,0
ACC0003210,2026-03,1,1,2026-03-26,CMP0000028,FIELD,BRW0009127,BNPL,459219.38,38518.9,75,NPA,PAID,UTC,0.0,0,0
ACC0003210,2026-04,1,1,2026-04-03,CMP0000077,WHATSAPP,BRW0009127,BNPL,459219.38,38518.9,75,NPA,PAID,UTC,0.0,0,0
ACC0003211,2026-01,1,1,2026-01-19,CMP0000081,SMS,BRW0003010,AUTO,528107.21,458928.32,1,LOW,WRITEOFF,UTC,0.0,0,0
ACC0003211,2026-04,1,1,2026-04-15,CMP0000099,VOICE,BRW0003010,AUTO,528107.21,458928.32,1,LOW,WRITEOFF,UTC,0.0,0,0
ACC0003211,2026-06,1,1,2026-06-24,CMP0000017,WHATSAPP,BRW0003010,AUTO,528107.21,458928.32,1,LOW,WRITEOFF,UTC,0.0,0,0
ACC0003212,2026-01,1,1,2026-01-22,CMP0000088,VOICE,BRW0004680,BNPL,505394.83,199976.97,180,NPA,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003212,2026-03,1,1,2026-03-16,CMP0000034,VOICE,BRW0004680,BNPL,505394.83,199976.97,180,NPA,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003212,2026-05,1,1,2026-05-12,CMP0000040,SMS,BRW0004680,BNPL,505394.83,199976.97,180,NPA,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003214,2026-01,1,1,2026-01-22,CMP0000038,FIELD,BRW0004651,CONSUMER,620646.34,410400.73,120,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003215,2026-03,1,1,2026-03-19,CMP0000015,SMS,BRW0010646,AUTO,556513.65,186809.14,15,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003215,2026-05,1,1,2026-05-13,CMP0000036,FIELD,BRW0010646,AUTO,556513.65,186809.14,15,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003215,2026-07,1,1,2026-07-04,CMP0000038,FIELD,BRW0010646,AUTO,556513.65,186809.14,15,LOW,WRITEOFF,Asia/Dubai,15182.14,1,1
ACC0003216,2026-07,1,1,2026-07-10,CMP0000114,SMS,BRW0011693,CREDIT_CARD,213997.82,202692.25,30,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003217,2026-06,1,1,2026-06-12,CMP0000087,VOICE,BRW0002510,AUTO,137632.97,647310.41,120,NPA,CLOSED,UTC,0.0,0,0
ACC0003218,2026-04,1,1,2026-04-26,CMP0000046,FIELD,BRW0001882,PERSONAL,166463.95,13376.5,180,LOW,WRITEOFF,UTC,1967.24,1,1
ACC0003220,2026-02,1,1,2026-02-15,CMP0000004,VOICE,,CREDIT_CARD,757599.45,407521.34,75,NPA,CLOSED,UTC,0.0,0,0
ACC0003220,2026-07,1,1,2026-07-30,CMP0000067,FIELD,,CREDIT_CARD,757599.45,407521.34,75,NPA,CLOSED,UTC,0.0,0,0
ACC0003221,2026-05,3,3,2026-05-13,CMP0000052,FIELD,BRW0003133,AUTO,524324.94,502079.27,180,NPA,ACTIVE,Asia/Dubai,70512.88,1,1
ACC0003222,2026-01,1,1,2026-01-12,CMP0000019,SMS,BRW0002199,CREDIT_CARD,690226.47,448137.34,90,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003222,2026-02,1,1,2026-02-14,CMP0000119,SMS,BRW0002199,CREDIT_CARD,690226.47,448137.34,90,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003222,2026-05,2,2,2026-05-21,CMP0000090,SMS,BRW0002199,CREDIT_CARD,690226.47,448137.34,90,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003223,2026-04,1,1,2026-04-12,CMP0000057,VOICE,BRW0000853,PERSONAL,333637.68,212770.68,0,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003223,2026-06,1,1,2026-06-12,CMP0000091,VOICE,BRW0000853,PERSONAL,333637.68,212770.68,0,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003224,2026-04,1,1,2026-04-30,CMP0000072,WHATSAPP,,PERSONAL,406008.43,524076.99,0,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003225,2026-01,1,1,2026-01-07,CMP0000017,WHATSAPP,BRW0001043,AUTO,500013.24,380142.22,45,HIGH,ACTIVE,UTC,0.0,0,0
ACC0003228,2026-04,1,1,2026-04-25,CMP0000116,FIELD,BRW0003932,CONSUMER,50275.34,213309.07,15,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0003228,2026-07,1,1,2026-07-15,CMP0000108,SMS,BRW0003932,CONSUMER,50275.34,213309.07,15,HIGH,PAID,Asia/Dubai,144594.5,1,1
ACC0003228,2026-08,1,1,2026-08-05,CMP0000049,FIELD,BRW0003932,CONSUMER,50275.34,213309.07,15,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0003229,2026-03,1,1,2026-03-25,CMP0000028,SMS,BRW0003295,CREDIT_CARD,681291.77,257586.86,0,HIGH,PAID,UTC,246340.75,2,1
ACC0003230,2026-02,1,1,2026-02-05,CMP0000056,FIELD,BRW0007832,BNPL,330727.36,575894.83,1,LOW,PAID,Asia/Kolkata,0.0,0,0
ACC0003231,2026-02,1,1,2026-02-17,CMP0000041,WHATSAPP,BRW0006269,CONSUMER,108424.32,118372.59,0,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0003231,2026-04,1,1,2026-04-19,CMP0000102,SMS,BRW0006269,CONSUMER,108424.32,118372.59,0,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0003231,2026-08,1,1,2026-08-01,CMP0000106,VOICE,BRW0006269,CONSUMER,108424.32,118372.59,0,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0003233,2026-03,3,3,2026-03-13,CMP0000058,WHATSAPP,BRW0006831,CONSUMER,454468.24,38387.41,90,HIGH,ACTIVE,UTC,0.0,0,0
ACC0003234,2026-01,1,1,2026-01-08,CMP0000039,SMS,BRW0009198,CREDIT_CARD,408527.15,651789.06,1,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0003234,2026-03,1,1,2026-03-20,CMP0000099,SMS,BRW0009198,CREDIT_CARD,408527.15,651789.06,1,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0003235,2026-02,1,1,2026-02-28,CMP0000042,VOICE,BRW0011223,CREDIT_CARD,174712.23,636557.3,15,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003235,2026-05,1,1,2026-05-30,CMP0000013,VOICE,BRW0011223,CREDIT_CARD,174712.23,636557.3,15,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003236,2026-06,2,2,2026-06-30,CMP0000002,FIELD,BRW0002503,CONSUMER,103627.44,467005.26,1,LOW,ACTIVE,Asia/Dubai,0.0,0,0
ACC0003237,2026-02,1,1,2026-02-10,CMP0000105,SMS,BRW0000765,CONSUMER,343911.56,107809.45,120,NPA,WRITEOFF,UTC,0.0,0,0
ACC0003237,2026-03,1,1,2026-03-27,CMP0000120,VOICE,BRW0000765,CONSUMER,343911.56,107809.45,120,NPA,WRITEOFF,UTC,0.0,0,0
ACC0003238,2026-01,1,1,2026-01-09,CMP0000102,VOICE,BRW0003772,PERSONAL,558438.38,439844.36,15,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0003238,2026-03,1,1,2026-03-11,CMP0000102,FIELD,BRW0003772,PERSONAL,558438.38,439844.36,15,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0003238,2026-06,1,1,2026-06-09,CMP0000026,SMS,BRW0003772,PERSONAL,558438.38,439844.36,15,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0003239,2026-01,1,1,2026-01-05,CMP0000056,FIELD,BRW0007903,AUTO,589750.3,219188.35,30,LOW,ACTIVE,UTC,0.0,0,0
ACC0003241,2026-04,2,2,2026-04-19,CMP0000055,WHATSAPP,BRW0005314,PERSONAL,302538.35,60012.8,45,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003242,2026-03,2,2,2026-03-31,CMP0000099,WHATSAPP,BRW0004666,CREDIT_CARD,346107.15,424503.17,15,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003243,2026-04,1,1,2026-04-30,CMP0000108,WHATSAPP,BRW0007979,AUTO,693713.65,431841.64,0,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003243,2026-08,1,1,2026-08-05,CMP0000047,SMS,BRW0007979,AUTO,693713.65,431841.64,0,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003244,2026-04,1,1,2026-04-15,CMP0000072,VOICE,BRW0004317,BNPL,743343.17,204207.96,30,NPA,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003244,2026-05,1,1,2026-05-26,CMP0000010,WHATSAPP,BRW0004317,BNPL,743343.17,204207.96,30,NPA,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003245,2026-03,1,1,2026-03-13,CMP0000108,SMS,BRW0006377,PERSONAL,733626.5,24455.11,60,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0003246,2026-02,1,1,2026-02-05,CMP0000021,FIELD,BRW0011616,CREDIT_CARD,14457.47,645784.57,120,LOW,PAID,UTC,0.0,0,0
ACC0003246,2026-05,1,1,2026-05-19,CMP0000080,SMS,BRW0011616,CREDIT_CARD,14457.47,645784.57,120,LOW,PAID,UTC,0.0,0,0
ACC0003248,2026-02,1,1,2026-02-01,CMP0000061,FIELD,BRW0002989,CREDIT_CARD,100917.86,390702.22,75,MEDIUM,WRITEOFF,UTC,0.0,0,0
ACC0003249,2026-01,1,1,2026-01-29,CMP0000056,WHATSAPP,BRW0011088,BNPL,511238.77,194941.64,45,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003249,2026-05,1,1,2026-05-04,CMP0000044,FIELD,BRW0011088,BNPL,511238.77,194941.64,45,HIGH,WRITEOFF,Asia/Dubai,115699.22,1,1
ACC0003250,2026-04,1,1,2026-04-28,CMP0000033,WHATSAPP,BRW0001603,CREDIT_CARD,331633.82,692551.16,180,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0003251,2026-06,1,1,2026-06-11,CMP0000076,SMS,BRW0007849,BNPL,289683.38,162479.06,15,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003254,2026-02,2,2,2026-02-19,CMP0000090,WHATSAPP,BRW0000288,CREDIT_CARD,302482.23,556152.69,15,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0003254,2026-06,1,1,2026-06-17,CMP0000070,SMS,BRW0000288,CREDIT_CARD,302482.23,556152.69,15,MEDIUM,CLOSED,UTC,73506.8,1,1
ACC0003254,2026-07,1,1,2026-07-31,CMP0000037,WHATSAPP,BRW0000288,CREDIT_CARD,302482.23,556152.69,15,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0003256,2026-06,2,2,2026-06-20,CMP0000048,WHATSAPP,BRW0009301,PERSONAL,512366.14,456173.66,0,LOW,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0003258,2026-01,1,1,2026-01-10,CMP0000008,FIELD,BRW0006927,CREDIT_CARD,749363.22,510646.57,60,NPA,CLOSED,UTC,0.0,0,0
ACC0003259,2026-03,1,1,2026-03-11,CMP0000014,SMS,BRW0011389,CONSUMER,109222.97,550401.36,5,HIGH,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0003260,2026-01,1,1,2026-01-24,CMP0000031,FIELD,BRW0010830,AUTO,115981.12,500712.26,15,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003260,2026-02,1,1,2026-02-26,CMP0000068,SMS,BRW0010830,AUTO,115981.12,500712.26,15,NPA,WRITEOFF,Asia/Kolkata,23200.37,1,1
ACC0003262,2026-01,1,1,2026-01-30,CMP0000094,WHATSAPP,BRW0003370,CONSUMER,550998.13,434865.46,0,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0003262,2026-03,2,2,2026-03-09,CMP0000054,WHATSAPP,BRW0003370,CONSUMER,550998.13,434865.46,0,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0003262,2026-05,1,1,2026-05-23,CMP0000021,WHATSAPP,BRW0003370,CONSUMER,550998.13,434865.46,0,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0003263,2026-03,1,1,2026-03-30,CMP0000016,WHATSAPP,BRW0005536,CREDIT_CARD,617461.24,331395.99,60,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003263,2026-04,1,1,2026-04-07,CMP0000011,FIELD,BRW0005536,CREDIT_CARD,617461.24,331395.99,60,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003263,2026-06,1,1,2026-06-29,CMP0000103,VOICE,BRW0005536,CREDIT_CARD,617461.24,331395.99,60,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003264,2026-01,1,1,2026-01-09,CMP0000030,FIELD,BRW0008215,PERSONAL,666771.36,428727.9,5,NPA,ACTIVE,UTC,0.0,0,0
ACC0003264,2026-05,1,1,2026-05-08,CMP0000103,VOICE,BRW0008215,PERSONAL,666771.36,428727.9,5,NPA,ACTIVE,UTC,0.0,0,0
ACC0003264,2026-07,1,1,2026-07-23,CMP0000047,WHATSAPP,BRW0008215,PERSONAL,666771.36,428727.9,5,NPA,ACTIVE,UTC,0.0,0,0
ACC0003265,2026-05,2,2,2026-05-07,CMP0000065,WHATSAPP,BRW0006740,CREDIT_CARD,799673.41,397966.65,0,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0003266,2026-04,1,1,2026-04-17,CMP0000096,FIELD,BRW0010349,BNPL,641516.29,615750.35,120,HIGH,PAID,Asia/Kolkata,0.0,0,0
ACC0003267,2026-03,1,1,2026-03-29,CMP0000032,VOICE,BRW0001629,PERSONAL,237817.45,58394.86,120,HIGH,PAID,UTC,0.0,0,0
ACC0003268,2026-03,1,1,2026-03-29,CMP0000025,WHATSAPP,BRW0001632,CONSUMER,768149.71,464618.9,180,LOW,PAID,UTC,15472.49,1,1
ACC0003270,2026-07,1,1,2026-07-24,CMP0000073,WHATSAPP,BRW0010191,PERSONAL,639032.03,216697.2,90,NPA,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003271,2026-01,1,1,2026-01-07,CMP0000118,VOICE,BRW0005455,PERSONAL,54099.02,225717.78,120,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003271,2026-03,1,1,2026-03-16,CMP0000018,SMS,BRW0005455,PERSONAL,54099.02,225717.78,120,NPA,WRITEOFF,Asia/Kolkata,65097.77,1,1
ACC0003271,2026-07,1,1,2026-07-14,CMP0000028,FIELD,BRW0005455,PERSONAL,54099.02,225717.78,120,NPA,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003272,2026-02,1,1,2026-02-28,CMP0000004,VOICE,BRW0004922,CONSUMER,680014.44,459559.26,60,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003272,2026-07,1,1,2026-07-23,CMP0000081,FIELD,BRW0004922,CONSUMER,680014.44,459559.26,60,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0003273,2026-01,2,2,2026-01-22,CMP0000043,WHATSAPP,BRW0005436,AUTO,365960.86,23040.96,0,HIGH,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0003273,2026-08,1,1,2026-08-04,CMP0000004,FIELD,BRW0005436,AUTO,365960.86,23040.96,0,HIGH,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0003274,2026-07,1,1,2026-07-02,CMP0000057,VOICE,BRW0000836,PERSONAL,346139.84,202264.06,180,MEDIUM,PAID,UTC,0.0,0,0
ACC0003275,2026-07,1,1,2026-07-29,CMP0000040,WHATSAPP,BRW0011107,AUTO,19017.62,245112.23,75,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0003276,2026-02,1,1,2026-02-28,CMP0000024,VOICE,BRW0000804,PERSONAL,440511.54,195858.37,75,NPA,PAID,UTC,0.0,0,0
ACC0003276,2026-05,1,1,2026-05-29,CMP0000096,WHATSAPP,BRW0000804,PERSONAL,440511.54,195858.37,75,NPA,PAID,UTC,0.0,0,0
ACC0003276,2026-08,1,1,2026-08-06,CMP0000078,VOICE,BRW0000804,PERSONAL,440511.54,195858.37,75,NPA,PAID,UTC,0.0,0,0
ACC0003278,2026-03,1,1,2026-03-24,CMP0000009,WHATSAPP,BRW0000990,BNPL,279399.91,204158.28,1,HIGH,ACTIVE,UTC,0.0,0,0
ACC0003278,2026-06,1,1,2026-06-14,CMP0000074,VOICE,BRW0000990,BNPL,279399.91,204158.28,1,HIGH,ACTIVE,UTC,0.0,0,0
ACC0003278,2026-07,2,2,2026-07-17,CMP0000025,FIELD,BRW0000990,BNPL,279399.91,204158.28,1,HIGH,ACTIVE,UTC,0.0,0,0
ACC0003278,2026-08,1,1,2026-08-01,CMP0000086,WHATSAPP,BRW0000990,BNPL,279399.91,204158.28,1,HIGH,ACTIVE,UTC,0.0,0,0
ACC0003279,2026-06,1,1,2026-06-26,CMP0000113,FIELD,BRW0001978,AUTO,19431.98,225072.91,90,LOW,PAID,Asia/Kolkata,0.0,0,0
ACC0003279,2026-07,1,1,2026-07-05,CMP0000051,WHATSAPP,BRW0001978,AUTO,19431.98,225072.91,90,LOW,PAID,Asia/Kolkata,0.0,0,0
ACC0003281,2026-02,1,1,2026-02-02,CMP0000014,SMS,BRW0010880,PERSONAL,396125.3,234665.44,30,HIGH,PAID,UTC,0.0,0,0
ACC0003281,2026-08,1,1,2026-08-05,CMP0000099,WHATSAPP,BRW0010880,PERSONAL,396125.3,234665.44,30,HIGH,PAID,UTC,0.0,0,0
ACC0003283,2026-02,1,1,2026-02-01,CMP0000108,SMS,BRW0006122,AUTO,790148.86,412989.66,0,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0003283,2026-03,1,1,2026-03-06,CMP0000083,WHATSAPP,BRW0006122,AUTO,790148.86,412989.66,0,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0003283,2026-05,1,1,2026-05-16,CMP0000090,VOICE,BRW0006122,AUTO,790148.86,412989.66,0,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0003284,2026-04,1,1,2026-04-10,CMP0000111,WHATSAPP,BRW0009492,AUTO,267291.3,395905.6,60,NPA,PAID,UTC,77724.27,1,1
ACC0003286,2026-03,1,1,2026-03-06,CMP0000063,WHATSAPP,,CONSUMER,593616.45,135375.44,90,NPA,WRITEOFF,UTC,0.0,0,0
ACC0003286,2026-04,1,1,2026-04-30,CMP0000037,VOICE,,CONSUMER,593616.45,135375.44,90,NPA,WRITEOFF,UTC,0.0,0,0
ACC0003287,2026-02,1,1,2026-02-09,CMP0000024,FIELD,BRW0004066,AUTO,453431.24,475258.48,0,MEDIUM,CLOSED,Asia/Kolkata,94667.07,1,1
ACC0003287,2026-03,1,1,2026-03-30,CMP0000020,SMS,BRW0004066,AUTO,453431.24,475258.48,0,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003287,2026-05,1,1,2026-05-13,CMP0000047,SMS,BRW0004066,AUTO,453431.24,475258.48,0,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003287,2026-06,1,1,2026-06-11,CMP0000045,FIELD,BRW0004066,AUTO,453431.24,475258.48,0,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003287,2026-07,1,1,2026-07-15,CMP0000034,SMS,BRW0004066,AUTO,453431.24,475258.48,0,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003288,2026-03,1,1,2026-03-13,CMP0000024,SMS,BRW0010529,BNPL,278294.33,127071.36,180,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0003289,2026-04,1,1,2026-04-12,CMP0000057,SMS,BRW0003372,AUTO,545982.82,272002.28,180,NPA,WRITEOFF,Asia/Kolkata,25255.14,1,1
ACC0003290,2026-04,2,2,2026-04-24,CMP0000042,VOICE,BRW0005232,PERSONAL,664578.05,469643.39,180,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0003292,2026-05,1,1,2026-05-10,CMP0000071,VOICE,BRW0003953,AUTO,596695.05,18658.69,90,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003293,2026-04,1,1,2026-04-01,CMP0000054,VOICE,BRW0004071,BNPL,321386.02,182325.22,30,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0003293,2026-05,1,1,2026-05-26,CMP0000099,WHATSAPP,BRW0004071,BNPL,321386.02,182325.22,30,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0003293,2026-07,1,1,2026-07-27,CMP0000041,FIELD,BRW0004071,BNPL,321386.02,182325.22,30,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0003294,2026-01,1,1,2026-01-21,CMP0000095,FIELD,BRW0002287,AUTO,373102.52,558604.62,45,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0003295,2026-07,1,1,2026-07-27,CMP0000113,WHATSAPP,BRW0006260,AUTO,338155.4,122151.19,60,MEDIUM,CLOSED,UTC,110049.78,1,1
ACC0003296,2026-02,1,1,2026-02-11,CMP0000110,WHATSAPP,BRW0006409,BNPL,255699.07,59404.87,0,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0003297,2026-01,1,1,2026-01-23,CMP0000014,WHATSAPP,BRW0006067,AUTO,33008.67,343249.35,60,HIGH,CLOSED,UTC,0.0,0,0
ACC0003298,2026-06,1,1,2026-06-04,CMP0000025,FIELD,BRW0007408,CONSUMER,250575.19,68123.41,75,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0003299,2026-07,1,1,2026-07-19,CMP0000104,SMS,BRW0004588,CONSUMER,58706.18,324569.32,0,HIGH,ACTIVE,Asia/Dubai,0.0,0,0
ACC0003300,2026-01,1,1,2026-01-18,CMP0000028,SMS,BRW0000663,BNPL,90294.31,4094.61,0,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003300,2026-02,1,1,2026-02-03,CMP0000077,VOICE,BRW0000663,BNPL,90294.31,4094.61,0,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0003301,2026-07,1,1,2026-07-13,CMP0000114,VOICE,BRW0000397,CONSUMER,139103.51,619124.07,120,HIGH,PAID,UTC,0.0,0,0
ACC0003302,2026-03,1,1,2026-03-27,CMP0000094,VOICE,BRW0003689,PERSONAL,634503.48,33185.63,0,MEDIUM,ACTIVE,UTC,0.0,0,0
ACC0003302,2026-05,1,1,2026-05-14,CMP0000075,FIELD,BRW0003689,PERSONAL,634503.48,33185.63,0,MEDIUM,ACTIVE,UTC,0.0,0,0
ACC0003302,2026-06,2,2,2026-06-20,CMP0000101,VOICE,BRW0003689,PERSONAL,634503.48,33185.63,0,MEDIUM,ACTIVE,UTC,0.0,0,0
ACC0003303,2026-03,1,1,2026-03-29,CMP0000004,WHATSAPP,BRW0005735,CREDIT_CARD,441233.95,148010.99,90,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0003303,2026-07,1,1,2026-07-10,CMP0000120,SMS,BRW0005735,CREDIT_CARD,441233.95,148010.99,90,LOW,PAID,Asia/Dubai,23243.82,1,1
ACC0003306,2026-02,1,1,2026-02-03,CMP0000026,VOICE,BRW0010906,CREDIT_CARD,730300.37,601328.0,0,HIGH,CLOSED,UTC,0.0,0,0
ACC0003307,2026-01,1,1,2026-01-02,CMP0000096,SMS,BRW0005977,CONSUMER,750068.67,183150.31,1,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003307,2026-03,1,1,2026-03-10,CMP0000114,FIELD,BRW0005977,CONSUMER,750068.67,183150.31,1,HIGH,WRITEOFF,Asia/Kolkata,10036.86,1,1
ACC0003307,2026-04,1,1,2026-04-30,CMP0000112,FIELD,BRW0005977,CONSUMER,750068.67,183150.31,1,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0003307,2026-07,1,1,2026-07-29,CMP0000068,FIELD,BRW0005977,CONSUMER,750068.67,183150.31,1,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
